2530,2018-08-10,08:15:00,13:00:00,balaustre e 3d,1
2531,2018-08-10,15:00:00,19:00:00,balaustre e 3d,1
2532,2018-08-20,08:30:00,13:00:00,preparazione elaborati PPP,3
2533,2018-08-20,15:00:00,18:00:00,preparazione elaborati PPP,3
2534,2018-08-21,08:30:00,11:00:00,preparazione elaborati PPP,3
2535,2018-08-21,15:00:00,19:00:00,preparazione elaborati PPP,3
2536,2018-08-22,08:30:00,13:00:00,Elaborati presentazione PAB,3
2537,2018-08-22,15:00:00,18:30:00,Elaborati presentazione PAB,3
2538,2018-08-23,08:30:00,13:00:00,Elaborati presentazione PAB,3
2539,2018-08-23,15:00:00,19:00:00,Elaborati presentazione PAB,3
2732,2019-01-11,08:15:00,13:00:00,variante,39
2540,2018-08-24,08:30:00,13:00:00,Elaborati presentazione PAB,3
2541,2018-08-24,15:00:00,19:00:00,Elaborati presentazione PAB,3
2542,2018-08-27,08:15:00,13:00:00,elaborati per PPP,3
2543,2018-08-27,15:00:00,19:00:00,elaborati per PPP,3
2544,2018-08-28,08:15:00,13:00:00,elaborati per PPP,3
2545,2018-08-28,15:00:00,19:00:00,elaborati per PPP,3
2546,2018-08-01,08:30:00,13:00:00,preparazione PPP,3
2547,2018-08-01,15:00:00,19:00:00,preparazione PPP,3
2548,2018-08-29,15:00:00,19:00:00,preparazione PPP,3
2549,2018-08-30,08:15:00,13:00:00,preparazione PPP,3
2550,2018-08-30,15:00:00,19:00:00,preparazione PPP,3
2551,2018-09-02,08:30:00,13:00:00,preparazione PPP,3
2552,2018-09-02,15:00:00,19:00:00,preparazione PPP,3
2553,2018-09-03,08:30:00,13:00:00,sviluppo e calcolo superfici,3
2554,2018-09-03,15:00:00,19:00:00,sviluppo e calcolo superfici,3
2555,2018-09-04,08:30:00,13:00:00,sviluppo e calcolo superfici,3
2556,2018-09-04,15:00:00,19:00:00,sviluppo e calcolo superfici,3
2557,2018-09-05,08:30:00,13:00:00,sviluppo e calcolo superfici,3
2558,2018-09-05,15:00:00,19:00:00,sviluppo e calcolo superfici,3
2559,2018-09-11,08:30:00,13:00:00,sviluppo e calcolo superfici,3
2560,2018-09-11,15:00:00,19:00:00,sviluppo e calcolo superfici,3
2561,2018-09-12,08:30:00,13:00:00,sviluppo e calcolo superfici nuova variante,3
2562,2018-09-13,08:30:00,13:00:00,sviluppo e calcolo superfici nuova variante,3
2563,2018-09-13,15:00:00,19:00:00,sviluppo e calcolo superfici nuova variante,3
2564,2018-09-14,08:30:00,13:00:00,sviluppo e calcolo superfici nuova variante,3
2565,2018-09-14,15:00:00,19:00:00,sviluppo e calcolo superfici nuova variante,3
2566,2018-09-17,08:30:00,13:00:00,sviluppo e calcolo superfici nuova variante,3
2567,2018-09-17,15:00:00,19:00:00,sviluppo e calcolo superfici nuova variante,3
2568,2018-09-18,08:30:00,13:00:00,sviluppo e calcolo superfici nuova variante,3
2570,2018-09-19,08:30:00,13:00:00,sviluppo e calcolo superfici nuova variante,3
2569,2018-09-18,14:30:00,22:00:00,riunione team tecnico x PEF,22
2571,2018-09-20,08:30:00,13:00:00,predisposizioni inizio lavori,1
2572,2018-09-20,15:00:00,18:30:00,sviluppo nuova variante edificio 1,3
2573,2018-09-21,08:30:00,13:00:00,sviluppo nuova variante edificio 1 - preparazione elaborati incontro Mahlknecht,3
2574,2018-09-21,14:00:00,15:30:00,incontro Mahlknecht,3
2575,2018-09-21,15:30:00,18:00:00,varie,3
2576,2018-09-24,08:30:00,13:00:00,superfici,3
2578,2018-09-25,08:30:00,13:00:00,nuovo computo superfici convenzionali,3
2579,2018-09-25,15:00:00,19:00:00,nuovo computo superfici convenzionali,3
2577,2018-09-24,15:00:00,21:00:00,Verona incontro team tecnico con imprese,22
2580,2018-09-26,08:30:00,13:00:00,Tabelle superfici,3
2581,2018-09-27,08:30:00,13:00:00,"Cityliving2
abbattimento albero
servitù (incontro Minotti Andergassen)",1
2582,2018-09-27,14:15:00,17:45:00,superfici,3
2617,2018-10-19,15:00:00,17:30:00,Controllo superfici,14
2618,2018-10-19,17:30:00,19:30:00,trasporto su Revit,3
2584,2018-10-01,15:00:00,19:00:00,superfici tabella 11,3
2583,2018-09-28,08:30:00,13:00:00,superfici tabella 11,3
2587,2018-09-28,15:00:00,19:00:00,superfici tabella 11,3
2586,2018-10-02,08:30:00,13:00:00,superfici tabella 11,3
2588,2018-10-03,08:30:00,13:00:00,varie esecutivo,1
2589,2018-10-03,14:30:00,18:00:00,sopralluogo cantiere e varie esecutivo,1
2590,2018-10-04,08:30:00,11:00:00,varie esecutivo,1
2591,2018-10-04,11:00:00,19:00:00,sopralluogo con ditte,22
2592,2018-10-05,08:30:00,13:00:00,varie esecutivo,1
2593,2018-10-05,15:00:00,19:00:00,revit avanzato,19
2594,2018-10-08,08:30:00,13:00:00,verifica confine,1
2595,2018-10-08,15:00:00,18:30:00,variante alloggio A1+A2,1
2596,2018-10-09,08:30:00,13:00:00,varie esecutivo,1
2597,2018-10-09,08:30:00,19:00:00,varie esecutivo,1
2598,2018-10-10,08:30:00,13:00:00,aggiornamento elaborati e preparazione riunione,3
2599,2018-10-10,15:00:00,19:00:00,corso revit avanzato,19
2600,2018-10-11,08:30:00,10:30:00,aggiornamento elaborati e preparazione riunione,3
2601,2018-10-11,11:00:00,13:00:00,riunione,3
2602,2018-10-11,13:00:00,19:00:00,incontro dirigente Comune,22
2603,2018-10-12,08:30:00,13:00:00,planimetria aggiuntiva,3
2604,2018-10-12,15:00:00,19:00:00,nuova planimetria accessi,3
2605,2018-10-15,08:15:00,10:00:00,Sopralluogo in cantiere,1
2606,2018-10-15,10:00:00,13:00:00,nuova planimetria accessi,3
2607,2018-10-15,15:00:00,19:00:00,nuova planimetria accessi,3
2608,2018-10-16,08:15:00,10:30:00,nuova planimetria accessi,3
2609,2018-10-16,10:30:00,14:30:00,presentazione progetto team MKT co Succus,3
2610,2018-10-16,16:00:00,19:00:00,trasporto progetto in revit,3
2611,2018-10-17,08:15:00,10:30:00,Questione distanze co Sacchin,1
2612,2018-10-17,10:30:00,13:00:00,Modifica platea vasca bianca senza pavimentazione,1
2613,2018-10-18,08:15:00,10:30:00,Modifica platea vasca bianca senza pavimentazione,1
2614,2018-10-18,10:30:00,13:00:00,controllo superfici,14
2615,2018-10-18,14:30:00,17:30:00,sopralluogo cantiere,1
2616,2018-10-18,17:30:00,19:30:00,controllo superfici e immagini 3d,14
2620,2018-10-22,09:15:00,13:00:00,controllo urbanistico,14
2619,2018-10-22,08:15:00,09:15:00,riunione ufficio,13
2621,2018-10-22,15:00:00,21:00:00,team tecnico,22
2622,2018-10-23,08:15:00,13:00:00,riunione cantiere e varie,1
2623,2018-10-23,16:00:00,19:00:00,riunione cantiere e varie,1
2624,2018-10-24,08:15:00,13:00:00,controllo urbanistico,14
2625,2018-10-24,14:15:00,17:30:00,varie cantiere,1
2626,2018-10-24,17:30:00,18:30:00,varie cantiere,1
2627,2018-10-25,08:15:00,13:00:00,calcolo superfici,14
2628,2018-10-25,15:00:00,18:30:00,correzione esecutivo,1
2629,2018-10-26,08:15:00,13:00:00,calcolo superfici,14
2630,2018-10-26,15:00:00,19:00:00,correzione esecutivo,1
2631,2018-10-26,19:00:00,23:00:00,preparazione elaborati x consegna via pec,22
2632,2018-10-29,15:00:00,19:45:00,preparazione elaborati x consegna via pec,22
2633,2018-10-29,08:15:00,10:00:00,correzione esecutivo,1
2634,2018-10-29,10:00:00,11:00:00,richiesta preventivi Sinigo,13
2635,2018-10-29,11:00:00,13:00:00,varie,1
2636,2018-11-05,08:15:00,13:00:00,dettagli,1
2637,2018-11-05,15:00:00,21:00:00,team tecnico,22
2638,2018-11-06,08:15:00,13:00:00,dettagli + cantiere,1
2639,2018-11-06,17:30:00,19:00:00,dettagli + cantiere,1
2640,2018-11-07,08:30:00,13:00:00,preparazione variante,1
2641,2018-11-07,15:00:00,19:00:00,preparazione variante,1
2642,2018-11-08,08:30:00,13:00:00,preparazione variante,1
2643,2018-11-08,15:00:00,19:00:00,untersuchung erhoehung BGF WA14-17,14
2644,2018-11-09,08:30:00,13:00:00,untersuchung erhoehung BGF WA14-17,14
2645,2018-11-09,15:00:00,18:30:00,esposizione progetto Cityliving a Klammsteiner + varie,13
2646,2018-11-12,08:15:00,10:30:00,test revit,3
2647,2018-11-12,10:30:00,13:00:00,planimetria vialetti,1
2648,2018-11-12,15:30:00,17:30:00,planimetria vialetti,1
2649,2018-11-12,17:30:00,20:00:00,skype team tecnico,22
2650,2018-11-13,08:15:00,13:00:00,esecutivo,1
2651,2018-11-13,15:00:00,18:00:00,corso sketchup,25
2652,2018-11-13,18:00:00,19:30:00,verbale cantiere,1
2653,2018-11-14,08:30:00,13:00:00,verifica via di fuga edificio 1,3
2654,2018-11-14,15:00:00,18:30:00,varie,1
2655,2018-11-15,08:15:00,13:00:00,varie,1
2656,2018-11-15,15:00:00,19:00:00,verifica incremento superficie,14
2657,2018-11-16,08:15:00,13:00:00,verifica incremento superficie,14
2658,2018-11-16,15:00:00,19:00:00,verifica incremento superficie,14
2659,2018-11-19,08:15:00,13:00:00,verifica incremento superficie,14
2660,2018-11-19,15:00:00,19:00:00,verifica incremento superficie,14
2661,2018-11-20,08:15:00,13:00:00,varie + cantiere,1
2662,2018-11-20,14:30:00,18:00:00,corso Sketchup,25
2663,2018-11-20,18:00:00,19:00:00,verbale cantiere,1
2664,2018-11-21,08:30:00,13:00:00,verifica allargamento,14
2665,2018-11-21,15:00:00,16:30:00,allargamento edifici Wa14-17,14
2666,2018-11-22,08:30:00,13:00:00,allargamento edifici Wa14-17,14
2667,2018-11-22,15:00:00,17:30:00,allargamento edifici Wa14-17,14
2668,2018-11-22,17:30:00,19:30:00,Team tecnico via Skype,22
2669,2018-11-23,08:30:00,13:00:00,allargamento edifici Wa14-17,14
2670,2018-11-23,15:00:00,18:30:00,colloquio con Klammsteiner,13
2714,2018-12-20,15:00:00,19:00:00,variante Wa14-17,14
2715,2018-12-21,07:45:00,19:00:00,varie,22
2671,2018-11-26,08:30:00,13:00:00,allargamento edifici Wa14-17,14
2672,2018-11-26,15:00:00,16:30:00,allargamento edifici Wa14-17,14
2673,2018-11-27,08:30:00,13:00:00,Allargamento edifici Wa14-17,14
2674,2018-11-27,15:00:00,18:30:00,corso Sketchup,25
2675,2018-11-28,08:30:00,13:00:00,Allargamento edifici Wa14-17,14
2676,2018-11-28,15:00:00,19:00:00,Allargamento edifici Wa14-17,14
2677,2018-11-29,08:30:00,13:00:00,Allargamento edifici Wa14-17,14
2678,2018-11-29,15:00:00,16:30:00,Allargamento edifici Wa14-17,14
2679,2018-11-29,16:30:00,17:30:00,corso Dynamo,25
2680,2018-11-29,17:30:00,19:30:00,team tecnico via Skype,22
2681,2018-11-30,08:30:00,13:00:00,Allargamento edifici Wa14-17,14
2682,2018-11-30,15:00:00,19:00:00,Allargamento edifici Wa14-17,14
2683,2018-12-03,08:30:00,13:00:00,Allargamento edifici Wa14-17,14
2684,2018-11-26,16:30:00,18:00:00,Corso Dynamo,25
2685,2018-12-03,15:00:00,18:30:00,corso Dynamo,25
2686,2018-12-04,08:15:00,13:00:00,cantiere,1
2687,2018-12-04,15:00:00,18:30:00,corso Sketchup,25
2688,2018-12-05,08:15:00,10:30:00,cantiere,1
2689,2018-12-05,10:30:00,13:00:00,corso Revit,13
2690,2018-12-05,14:00:00,18:30:00,corso Revit,13
2691,2018-12-06,08:15:00,09:15:00,cantiere,1
2692,2018-12-06,09:15:00,18:30:00,corso Revit,13
2693,2018-12-07,08:15:00,13:00:00,Variante piazzale Ferrazin,1
2694,2018-12-07,15:00:00,19:00:00,stima Crosina & BAlbo,25
2695,2018-12-10,08:15:00,13:00:00,variante,14
2696,2018-12-10,15:00:00,18:30:00,corso dynamo,25
2697,2018-12-11,08:15:00,10:30:00,variante,14
2698,2018-12-11,10:30:00,13:00:00,cantiere,1
2699,2018-12-11,15:00:00,16:30:00,perizia crosina,25
2700,2018-12-11,16:30:00,18:30:00,variante,14
2701,2018-12-12,08:15:00,13:00:00,variante allargamento GEB40,14
2702,2018-12-12,15:00:00,19:00:00,variante allargamento GEB40,14
2703,2018-12-13,08:15:00,13:00:00,variante allargamento GEB40,14
2704,2018-12-13,15:00:00,19:00:00,variante allargamento GEB40,14
2705,2018-12-14,08:15:00,13:00:00,variante allargamento GEB40,14
2706,2018-12-14,15:00:00,18:30:00,variante allargamento GEB40,14
2707,2018-12-17,08:15:00,13:00:00,variante allargamento GEB40,14
2708,2018-12-17,15:00:00,19:00:00,variante allargamento GEB40,14
2709,2018-12-18,08:15:00,13:00:00,"Cityliving - incontro tecnici Energyetech, cantiere",1
2710,2018-12-18,15:00:00,19:00:00,variante Wa14-17,14
2711,2018-12-19,08:15:00,13:00:00,variante Wa14-17,14
2712,2018-12-19,15:00:00,19:00:00,variante Wa14-17,14
2713,2018-12-20,08:15:00,13:00:00,variante Wa14-17,14
2716,2019-01-07,08:15:00,13:00:00,varie esecutivo,1
2717,2019-01-07,15:00:00,18:30:00,varie esecutivo,1
2719,2019-01-08,15:00:00,19:00:00,varie esecutivo,1
2721,2019-01-09,15:00:00,18:30:00,lezioni revit,19
2723,2019-01-10,15:00:00,19:00:00,revit,19
2725,2019-01-14,08:15:00,13:00:00,relazione illustrativa,3
2726,2019-01-14,15:00:00,16:00:00,richiesta preventivo rifacimento cortile,5
2727,2019-01-14,16:00:00,19:00:00,revit,19
2724,2019-01-10,08:15:00,13:00:00,sopralluogo cantiere e varie verifica posizionamento,1
2718,2019-01-08,08:15:00,09:30:00,varie esecutivo,1
2722,2019-01-11,08:15:00,13:00:00,cliente A1-A2,39
2728,2019-01-09,09:30:00,12:00:00,appartamento B4,39
2731,2019-01-10,15:00:00,18:00:00,ammalato,1
2720,2019-01-09,08:15:00,09:30:00,relazione illustrativa,3
2729,2019-01-09,12:00:00,13:00:00,varie esecutivo,1
2730,2019-01-10,09:00:00,13:00:00,ammalato risposte telefoniche,1
2733,2019-01-14,15:00:00,19:00:00,revit,19
2734,2019-01-15,08:15:00,13:00:00,cantiere e varie,1
2735,2019-01-15,15:00:00,19:00:00,Revit,19
2736,2019-01-16,08:15:00,13:00:00,in casa per laringite,39
2737,2019-01-16,15:00:00,18:00:00,spedizione firma ecc indagine ambientale,22
2738,2019-01-18,08:15:00,13:00:00,rientro in ufficio,1
2739,2019-01-21,08:15:00,13:00:00,Variante,14
2740,2019-01-21,16:00:00,19:00:00,variante Sonderlösungen,14
2816,2019-02-28,09:00:00,10:00:00,De Concilio  B04,39
2743,2019-01-22,08:15:00,13:00:00,cantirere,1
2744,2019-01-22,15:00:00,19:00:00,variante Sonderlösungen,14
2742,2019-01-23,15:00:00,19:00:00,variante Sonderlösungen,14
2741,2019-01-23,08:15:00,13:00:00,variante Sonderlösungen,14
2745,2019-01-24,08:15:00,13:00:00,varie,1
2746,2019-01-24,15:00:00,19:00:00,variante Sonderlösungen,14
2747,2019-01-25,08:15:00,10:30:00,illustrazione stampa variante,14
2748,2019-01-25,10:30:00,13:00:00,forometrie,1
2749,2019-01-25,15:00:00,16:00:00,forometrie,1
2750,2019-01-25,16:00:00,19:00:00,incontri con acquirenti,39
2751,2019-01-28,08:15:00,13:30:00,varianti forometrie,39
2752,2019-01-28,15:00:00,17:00:00,revit + software solare,19
2753,2019-01-28,17:00:00,18:30:00,varianti forometrie,1
2754,2019-01-29,08:15:00,10:30:00,relazione,3
2755,2019-01-29,10:30:00,13:00:00,cantiere,1
2756,2019-01-29,15:00:00,19:00:00,cantiere,1
2757,2019-01-30,08:00:00,11:00:00,cantiere,1
2758,2019-01-30,11:00:00,13:00:00,nuova GH,14
2759,2019-01-30,15:00:00,18:30:00,cantiere,1
2760,2019-01-31,08:00:00,16:00:00,conferenza servizi,22
2761,2019-01-31,16:00:00,18:00:00,varie,7
2763,2019-02-01,15:00:00,19:00:00,relazione,3
2762,2019-02-01,08:15:00,13:00:00,relazione,3
2764,2019-02-04,08:15:00,13:00:00,relazione,3
2765,2019-02-04,15:00:00,18:30:00,incontro bolzano croce bianca,3
2766,2019-02-05,08:15:00,12:00:00,varie cantiere,1
2767,2019-02-05,12:00:00,19:30:00,incontro x pef VERONA,22
2768,2019-02-06,08:15:00,10:30:00,variante SG,14
2769,2019-02-06,10:30:00,13:00:00,varie cantiere,1
2770,2019-02-06,15:00:00,18:30:00,varie cantiere,1
2772,2019-02-07,10:00:00,11:00:00,azienda gas,1
2773,2019-02-07,11:00:00,13:00:00,variante SG,14
2774,2019-02-07,15:00:00,19:00:00,variante SG,14
2775,2019-02-08,08:15:00,11:00:00,Bolzano Energytech,39
2776,2019-02-08,11:00:00,13:00:00,variante SG,14
2777,2019-02-08,15:00:00,18:00:00,GH,14
2771,2019-02-07,08:15:00,10:00:00,varianti interne,39
2778,2019-02-11,08:15:00,13:00:00,definitivo revit,14
2779,2019-02-11,15:00:00,19:00:00,definitivo revit,14
2780,2019-02-12,08:15:00,10:00:00,definitivo revit,14
2781,2019-02-12,10:00:00,13:00:00,ccantiere,1
2782,2019-02-12,15:00:00,19:00:00,definitivo WA17,14
2783,2019-02-13,08:15:00,13:00:00,definitivo WA17,14
2784,2019-02-13,15:00:00,19:00:00,definitivo WA17,14
2785,2019-02-14,08:15:00,13:00:00,definitivo WA17,14
2786,2019-02-14,15:00:00,19:00:00,definitivo WA17,14
2787,2019-02-14,08:00:00,13:00:00,definitivo WA17,14
2788,2019-02-14,15:00:00,19:30:00,definitivo WA17,14
2789,2019-02-15,08:15:00,13:00:00,variante Wa17,14
2790,2019-02-15,15:00:00,19:00:00,variante Wa17,14
2791,2019-02-18,08:15:00,11:00:00,variante Wa17,14
2792,2019-02-18,11:00:00,13:30:00,email relazioni,3
2793,2019-02-18,14:00:00,16:00:00,team tecnico Skype,22
2794,2019-02-18,16:00:00,18:30:00,appartamento B06,39
2795,2019-02-19,08:15:00,10:00:00,variante Wa17,14
2796,2019-02-19,10:00:00,13:30:00,varie,1
2797,2019-02-19,15:00:00,19:00:00,variante wa17,14
2798,2019-02-20,08:00:00,13:00:00,variante wa17,14
2799,2019-02-20,15:00:00,18:30:00,impostazione cantiere,35
2800,2019-02-21,08:15:00,13:30:00,variante wa17,14
2801,2019-02-22,08:15:00,10:00:00,rigatti B02,39
2802,2019-02-22,10:00:00,11:00:00,incontro Pederiva,1
2803,2019-02-22,11:00:00,13:30:00,variante Wa17,14
2804,2019-02-22,15:00:00,19:00:00,variante Wa17,14
2805,2019-02-24,15:00:00,19:00:00,variante Wa17,14
2806,2019-02-25,08:15:00,13:30:00,variante Wa17,14
2807,2019-02-25,15:00:00,16:00:00,variante Wa17,14
2808,2019-02-25,16:00:00,18:30:00,varie,1
2809,2019-02-26,08:15:00,10:00:00,variante wa17,14
2810,2019-02-26,10:00:00,13:00:00,varie,1
2811,2019-02-26,15:00:00,16:00:00,varie,14
2812,2019-02-26,16:00:00,19:00:00,varie,1
2813,2019-02-27,08:15:00,13:00:00,controllo esecutivi,35
2814,2019-02-27,15:00:00,18:30:00,controllo esecutivi,35
2815,2019-02-28,08:30:00,09:00:00,controllo workplan,35
2817,2019-02-28,15:00:00,18:00:00,controllo Workpl,35
2818,2019-02-28,09:00:00,10:00:00,DeConcilio B04,39
2819,2019-02-28,10:00:00,13:00:00,controllo Workplanning,35
2820,2019-03-01,08:30:00,10:00:00,controllo GH,14
2821,2019-03-01,10:00:00,13:00:00,controllo WP,35
2822,2019-03-01,14:30:00,16:00:00,controllo WP,35
2823,2019-03-01,16:00:00,17:30:00,controllo GH,14
2824,2019-03-01,16:00:00,18:00:00,controllo GH,14
2825,2019-03-04,08:30:00,13:00:00,GH,14
2826,2019-03-04,15:00:00,18:00:00,controllo,35
2827,2019-03-05,08:30:00,10:00:00,GH,14
2828,2019-03-05,10:00:00,10:30:00,Parzanese,39
2829,2019-03-05,10:30:00,13:00:00,cantiere,1
2830,2019-03-05,15:00:00,17:00:00,cantiere,1
2834,2019-03-08,08:00:00,13:00:00,controllo costi,1
2835,2019-03-08,15:00:00,19:00:00,controllo costi,1
2833,2019-03-06,15:00:00,18:30:00,GH,14
2832,2019-03-06,11:00:00,13:00:00,incontro De Bertoldi x Sinigo2,13
2831,2019-03-05,17:00:00,20:00:00,incontro Palla - Klammsteiner - RR -MZ,35
2836,2019-03-11,08:00:00,10:00:00,controllo NP,1
2837,2019-03-11,10:00:00,13:00:00,controllo WA16,14
2838,2019-03-11,15:00:00,19:00:00,risposte Wa17 + Wa16,14
2839,2019-03-12,08:00:00,12:00:00,cantiere e varie,1
2840,2019-03-12,12:00:00,13:00:00,risposte chiarimenti DCM,14
2841,2019-03-12,15:00:00,18:30:00,risposte chiarimenti DCM,14
2842,2019-03-12,18:30:00,19:30:00,verbale cantiere,1
2843,2019-03-13,08:00:00,09:00:00,verbale cantiere e varie,1
2844,2019-03-13,09:00:00,10:30:00,esame notizie Palla in seguito a riunione con statici,35
2845,2019-03-13,10:30:00,13:00:00,WA16,14
2846,2019-03-18,08:00:00,10:00:00,WA16,14
2847,2019-03-18,10:00:00,11:00:00,appa A1-A2,39
2848,2019-03-18,11:00:00,13:00:00,15-16,14
2849,2019-03-18,15:00:00,19:00:00,varie + nuovi prezzi,1
2850,2019-03-19,08:15:00,10:00:00,15+16,14
2851,2019-03-19,10:00:00,13:00:00,cantiere,1
2852,2019-03-19,15:00:00,19:30:00,varie + incontro serale,35
2853,2019-03-20,08:00:00,10:00:00,varie,35
2854,2019-03-20,10:00:00,13:00:00,15 +16,14
2855,2019-03-20,15:00:00,18:30:00,risposte varie email,1
2856,2019-03-21,08:00:00,09:00:00,wa 17,14
2857,2019-03-21,09:00:00,10:00:00,sopralluogo,35
2858,2019-03-21,10:00:00,13:00:00,variante B,1
2859,2019-03-21,15:30:00,17:00:00,variante B,1
2860,2019-03-21,17:00:00,19:00:00,incontro Hartmann,35
2861,2019-03-22,08:15:00,13:30:00,verifiche varie,35
2862,2019-03-22,15:00:00,18:30:00,varie - variante con miniascensore,35
2863,2019-03-25,08:15:00,10:00:00,correzioni e proposte per GH,14
2864,2019-03-25,10:00:00,11:00:00,verifiche varie,35
2865,2019-03-25,11:00:00,13:30:00,varie,1
2866,2019-03-25,15:00:00,17:00:00,via Castelli - verbale,25
2867,2019-03-25,17:00:00,19:30:00,verifiche GH,14
2868,2019-03-26,08:15:00,10:00:00,correzione GH,14
2869,2019-03-26,10:00:00,13:00:00,cantiere e varie,1
2870,2019-03-26,15:00:00,18:30:00,corso autodesk BIM 360,19
2871,2019-03-27,08:15:00,13:00:00,controlli vari,35
2872,2019-03-27,15:00:00,19:00:00,nuovi colori facciata,1
2873,2019-03-28,08:15:00,10:00:00,GH controlli,14
2874,2019-03-28,10:00:00,11:00:00,vari invii documentazione,22
2875,2019-03-28,11:00:00,13:00:00,controlli capitolato,35
2876,2019-03-28,15:00:00,18:00:00,valutatore certificato,19
2877,2019-03-28,18:00:00,19:00:00,facciata,1
2878,2019-03-29,08:15:00,10:00:00,verifica capitolato,35
2879,2019-03-29,10:00:00,13:00:00,vari controlli,35
2880,2019-03-29,15:00:00,16:00:00,schizzo variante accesso Sv,35
2881,2019-03-29,17:00:00,18:30:00,incontro Palla,35
2882,2019-04-01,08:00:00,09:00:00,sezioni prospetti e quote solaio,14
2883,2019-04-01,09:00:00,13:00:00,controllo esecutivi,35
2884,2019-04-01,15:00:00,18:00:00,varie,1
2885,2019-04-02,08:00:00,10:00:00,varie,35
2886,2019-04-02,10:00:00,13:00:00,varie,1
2887,2019-04-02,15:00:00,19:00:00,varie,35
2889,2019-04-03,08:00:00,10:00:00,superfici,3
2890,2019-04-03,10:00:00,13:00:00,controllo esecutivi,35
2891,2019-04-03,15:00:00,18:00:00,Energytech + invio elaborati per offerte,35
2892,2019-04-04,08:15:00,13:00:00,varie esecutivo - controllo,35
2893,2019-04-04,15:00:00,18:30:00,varie esecutivo - controllo,35
2894,2019-04-05,08:15:00,13:00:00,varie esecutivo - controllo,35
2895,2019-04-05,15:00:00,18:30:00,varie esecutivo - controllo,35
2896,2019-04-08,08:15:00,10:00:00,modifica cavedi SG,14
2897,2019-04-08,10:00:00,11:00:00,varie controllo,35
2898,2019-04-08,11:00:00,12:00:00,superfici,3
2899,2019-04-08,12:00:00,13:00:00,tinte facciata,1
2900,2019-04-08,15:00:00,18:30:00,tinte facciata,1
2901,2019-04-09,08:00:00,08:30:00,controllo,35
2902,2019-04-09,08:30:00,12:00:00,cantiere - eccetera,1
2903,2019-04-09,12:00:00,13:30:00,varie,1
2904,2019-04-09,15:00:00,18:30:00,varie + verbale di cantiere,1
2905,2019-04-10,08:00:00,09:00:00,progetto,14
2906,2019-04-10,09:00:00,13:00:00,computo volume offerta + tabella elaborati e mansioni appalto,35
2907,2019-04-10,15:00:00,18:30:00,computo volume offerta + tabella elaborati e mansioni appalto,35
2908,2019-04-11,08:00:00,10:00:00,varie variante + esecutivi,1
2909,2019-04-11,10:00:00,13:30:00,computo volume offerta + tabella elaborati e mansioni appalto,35
2910,2019-04-11,13:30:00,17:30:00,BZ Energytech - merano Hartman + comunicazioni varie,35
2911,2019-04-12,08:00:00,13:00:00,varie x appalto - coordinamento interno,35
2912,2019-04-12,15:00:00,18:30:00,aggiornamento brossura + email,22
2913,2019-04-14,08:15:00,10:00:00,revisione secondo richieste DCM,14
2914,2019-04-14,10:00:00,13:00:00,controlli - verifiche,35
2915,2019-04-14,15:00:00,18:30:00,controlli - verifiche - colori,1
2916,2019-04-15,08:15:00,13:00:00,cantiere e varie,1
2917,2019-04-15,13:30:00,18:30:00,assemblea annuale ordine,19
2918,2019-04-15,18:30:00,20:00:00,colloquio MZ,35
2919,2019-04-16,08:15:00,13:00:00,cantiere ecc,1
2920,2019-04-16,13:00:00,19:00:00,assemblea Ordine,19
2921,2019-04-16,19:00:00,20:00:00,Colloquio con Martin,35
2922,2019-04-17,08:15:00,11:00:00,correzione,14
2923,2019-04-17,11:00:00,13:00:00,controlli vari,35
2924,2019-04-17,15:00:00,18:30:00,corso Vray,19
2925,2019-04-18,08:15:00,10:00:00,dettaglio coibentazione,1
2926,2019-04-18,10:00:00,13:00:00,varie,35
2927,2019-04-18,15:00:00,18:30:00,revit + varie,19
2928,2019-04-19,08:00:00,10:30:00,cantiere,1
2929,2019-04-19,10:30:00,13:00:00,riunione ufficio,35
2930,2019-04-19,15:00:00,18:00:00,verbale ecc,1
2931,2019-04-23,08:00:00,09:00:00,controllo,35
2932,2019-04-23,09:00:00,13:00:00,cantiere e varie,1
2933,2019-04-23,15:00:00,18:30:00,verbale e varie,1
2934,2019-04-24,08:00:00,10:00:00,variante SV02,35
2935,2019-04-24,10:00:00,13:00:00,balconi,14
2936,2019-04-29,08:00:00,10:30:00,Riunione unterberger,13
2937,2019-04-29,10:30:00,13:00:00,Revisione esecutivi Dcm,14
2938,2019-04-24,15:00:00,19:00:00,Varie,35
2939,2019-04-30,08:00:00,09:00:00,concetto,41
2940,2019-04-30,09:00:00,13:00:00,cantiere e varie,1
2941,2019-04-30,15:00:00,16:00:00,cantiere e varie,1
2942,2019-04-30,16:00:00,19:00:00,verifiche,35
2943,2019-05-02,08:00:00,10:00:00,varianti alloggi per giovani,3
3046,2019-06-18,11:00:00,13:00:00,Cantiere,1
2944,2019-05-02,10:00:00,13:00:00,controllo esecutivo DCM,14
2945,2019-05-02,15:00:00,16:30:00,coordinamento impiantisti - statica,35
2946,2019-05-02,16:30:00,19:00:00,variante alloggi per giovani,3
2947,2019-05-03,08:00:00,10:00:00,variante alloggi per giovani,3
2948,2019-05-03,10:00:00,11:00:00,riunione di coordinamento,35
2949,2019-05-03,11:30:00,13:00:00,varie,35
2950,2019-05-03,15:00:00,19:30:00,completamento elaborati offerta,35
